Date_Collected_yyyy-mm-dd,Sample_Frequency_Hrs,Filter_Tar_(B)_grams_(g),Filter_Sed_(A)_grams_(g),Sediment_grams_(g),Sediment_Calc_grams_(g),Sediment_Check_(Good/Bad)(±5%),Volume_Milliliters_(ml),Sedload_mg/l,Sedload_Calc_mg/l,Sedload_Check_(Good/Bad)(±5%),Nephelometric_Turbidity_Units_(NTU)
1995-04-01,6.0,0.0741,0.0749,0.0008,0.0007999999999999952,True,411.0,1.9465,1.946,True,1.1
1995-04-02,6.0,0.0673,0.0678,0.0005,0.0005000000000000004,True,412.0,1.2136,1.214,True,1.1
1995-04-03,6.0,0.0669,0.0674,0.0005,0.0005000000000000004,True,410.0,1.2195,1.22,True,1.1
1995-04-04,6.0,0.0786,0.0788,0.0002,0.00019999999999999185,True,413.0,0.4843,0.4843,True,1.1
1995-04-05,6.0,0.0719,0.0721,0.0002,0.00019999999999999185,True,411.0,0.4866,0.4866,True,1.0
1995-04-06,6.0,0.0609,0.0635,0.0026,0.002599999999999998,True,416.0,6.25,6.25,True,2.3
1995-04-07,6.0,0.0661,0.0697,0.0036,0.003599999999999992,True,417.0,8.6331,8.633,True,3.9
1995-04-07,6.0,0.0768,0.0779,0.0011,0.0011000000000000038,True,422.0,2.6066,2.607,True,3.4
1995-04-08,6.0,0.0754,0.0803,0.0049,0.004900000000000002,True,422.0,11.6114,11.61,True,4.8
1995-04-09,6.0,0.0785,0.0797,0.0012,0.0011999999999999927,True,422.0,2.8436,2.844,True,1.8
1995-04-10,6.0,0.047,0.048,0.001,0.0010000000000000009,True,424.0,2.3585,2.358,True,1.8
1995-04-11,6.0,0.0479,0.049,0.0011,0.0011000000000000038,True,422.0,2.6066,2.607,True,1.7
1995-04-12,6.0,0.0453,0.0458,0.0005,0.0005000000000000004,True,420.0,1.1905,1.19,True,1.3
1995-04-12,6.0,0.0659,0.0661,0.0002,0.00020000000000000573,True,425.0,0.4706,0.4706,True,1.4
1995-04-13,6.0,0.0744,0.0768,0.0024,0.0023999999999999994,True,425.0,5.6571,5.647,True,1.8
1995-04-14,6.0,0.0695,0.0714,0.0019,0.001899999999999999,True,427.0,4.4496,4.45,True,2.0
1995-04-15,6.0,0.0651,0.066,0.0009,0.000899999999999998,True,318.0,2.8302,2.83,True,
1995-04-16,6.0,0.0786,0.081,0.0024,0.0023999999999999994,True,424.0,5.6604,5.66,True,2.2
1995-04-17,6.0,0.0717,0.0725,0.0008,0.0007999999999999952,True,422.0,1.8957,1.896,True,1.3
1995-04-18,6.0,0.0481,0.05,0.0019,0.0019000000000000059,True,412.0,4.6116,4.612,True,1.9
1995-04-18,6.0,0.0794,0.0803,0.0009,0.000899999999999998,True,425.0,2.1176,2.118,True,1.1
1995-04-19,6.0,0.053,0.0548,0.0018,0.001800000000000003,True,424.0,4.2453,4.245,True,1.45
1995-04-20,6.0,0.0669,0.0688,0.0019,0.001899999999999999,True,425.0,4.4706,4.471,True,2.7
1995-04-21,6.0,0.0762,0.0773,0.0011,0.0010999999999999899,True,427.0,2.5761,2.576,True,3.1
1995-04-22,6.0,0.0454,0.0467,0.0013,0.0012999999999999956,True,424.0,3.066,3.066,True,0.9
1995-04-23,6.0,0.0603,0.0618,0.0015,0.0015000000000000013,True,425.0,3.5294,3.529,True,0.9
1995-04-24,6.0,0.0644,0.0665,0.0021,0.0021000000000000046,True,444.0,4.7297,4.73,True,1.4
1995-04-25,6.0,0.0486,0.0524,0.0038,0.0038000000000000048,True,444.0,8.5586,8.559,True,1.9
1995-04-26,6.0,0.0842,0.0864,0.0022,0.0022000000000000075,True,450.0,4.8889,4.889,True,2.0
1995-04-27,6.0,0.0618,0.0848,0.003,0.023,False,444.0,6.7568,51.8,False,1.9
1995-04-27,6.0,0.0616,0.0623,0.0007,0.0006999999999999992,True,472.0,1.483,1.483,True,1.2
1995-04-28,6.0,0.0646,0.0712,0.0066,0.006599999999999995,True,413.0,15.9806,15.98,True,2.8
1995-04-29,6.0,0.0524,0.0586,0.0062,0.006199999999999997,True,420.0,14.7619,14.76,True,3.8
1995-04-30,6.0,0.0697,0.0746,0.0049,0.004900000000000002,True,420.0,11.6667,11.67,True,2.4
1995-05-01,6.0,0.0762,0.0801,0.0039,0.0039000000000000007,True,421.0,9.2637,9.264,True,1.8
1995-05-01,6.0,0.073,0.074,0.001,0.0010000000000000009,True,429.0,2.3331,2.331,True,2.2
1995-05-02,6.0,0.0488,0.0581,0.0093,0.009299999999999996,True,420.0,22.1429,22.14,True,2.5
1995-05-03,6.0,0.0745,0.0813,0.0068,0.0068000000000000005,True,425.0,16.0,16.0,True,3.5
1995-05-03,6.0,0.0627,0.0637,0.001,0.0010000000000000009,True,438.0,2.2831,2.283,True,2.6
1995-05-04,6.0,0.0577,0.06,0.0023,0.0022999999999999965,True,421.0,5.4632,5.463,True,2.0
1995-05-06,6.0,0.0736,0.0783,0.0047,0.004699999999999996,True,420.0,11.1905,11.19,True,1.8
1995-05-07,6.0,0.0668,0.1202,0.0534,0.0534,True,418.0,127.7512,127.8,True,7.6
1995-05-08,6.0,0.0509,0.1477,0.0968,0.0968,True,372.0,260.215,260.2,True,10.1
1995-05-09,6.0,0.0449,0.0901,0.0452,0.0452,True,334.0,135.3293,135.3,True,6.7
1995-05-10,6.0,0.0777,0.0968,0.0191,0.019099999999999992,True,214.0,89.2523,89.25,True,4.1
1995-05-11,6.0,0.0491,0.0623,0.0132,0.013200000000000003,True,186.0,70.9677,70.97,True,3.0
1995-05-12,6.0,0.0661,0.0714,0.0053,0.005299999999999999,True,146.0,36.3014,36.3,True,2.9
1995-05-24,6.0,0.0612,0.0632,0.002,0.0020000000000000087,True,422.0,4.7393,4.739,True,1.6
1995-05-24,6.0,0.0629,0.0694,0.0065,0.006500000000000006,True,418.0,15.5502,15.55,True,1.6
1995-05-25,6.0,0.0629,0.0696,0.0067,0.006699999999999998,True,400.0,16.75,16.75,True,2.9
1995-05-26,6.0,0.0939,0.1018,0.0079,0.007900000000000004,True,392.0,20.1531,20.15,True,2.1
1995-05-27,6.0,0.0651,0.072,0.0069,0.0068999999999999895,True,403.0,17.1216,17.12,True,1.7
1995-05-28,6.0,0.0458,0.0508,0.005,0.0049999999999999975,True,405.0,12.3457,12.35,True,2.4
1995-05-29,6.0,0.0792,0.0849,0.0057,0.005699999999999997,True,415.0,13.7349,13.73,True,3.0
1995-05-30,6.0,0.0514,0.0596,0.0082,0.008199999999999999,True,401.0,20.4489,20.45,True,4.8
1995-05-31,6.0,0.0502,0.0643,0.0141,0.014099999999999994,True,409.0,34.47,34.47,True,3.4
1995-06-01,6.0,0.0735,0.082,0.0085,0.008500000000000008,True,410.0,20.7317,20.73,True,3.1
1995-06-01,6.0,0.0688,0.0714,0.0026,0.002600000000000005,True,428.0,6.0748,6.075,True,1.9
1995-06-02,6.0,0.0788,0.0846,0.0058,0.0058,True,394.0,14.7208,14.72,True,3.0
1995-06-03,6.0,0.0519,0.0623,0.0104,0.0104,True,261.0,39.8467,39.85,True,5.5
1995-06-06,6.0,0.0721,0.0757,0.0036,0.003600000000000006,True,465.0,7.749,7.742,True,1.4
1995-06-06,6.0,0.0782,0.0789,0.0007,0.0006999999999999923,True,298.0,2.349,2.349,True,2.3
1995-06-07,6.0,0.0853,0.0926,0.0073,0.007300000000000001,True,403.0,18.1141,18.11,True,1.5
1995-06-08,6.0,0.051,0.0533,0.0023,0.0023000000000000034,True,423.0,5.4374,5.437,True,1.6
1995-06-08,6.0,0.0803,0.0848,0.0045,0.004500000000000004,True,418.0,10.7656,10.77,True,1.3
1995-06-09,6.0,0.051,0.0555,0.0045,0.004500000000000004,True,412.0,10.9223,10.92,True,1.0
1995-06-10,6.0,0.055,0.0591,0.0041,0.0040999999999999995,True,418.0,9.8086,9.809,True,1.2
1995-06-11,6.0,0.0864,0.0907,0.0043,0.004299999999999998,True,423.0,10.1655,10.17,True,1.2
1995-06-12,6.0,0.074,0.0801,0.0061,0.006100000000000008,True,437.0,13.9588,13.96,True,1.5
1995-06-13,6.0,0.0879,0.0915,0.0036,0.003599999999999992,True,437.0,8.238,8.238,True,1.0
1995-06-14,6.0,0.0796,0.0811,0.0015,0.0015000000000000013,True,462.0,3.2468,3.247,True,0.7
1995-07-11,6.0,0.065,0.067,0.002,0.0020000000000000018,True,458.0,4.3668,4.367,True,2.0
1995-07-11,6.0,0.0443,0.0479,0.0036,0.003599999999999999,True,338.0,10.6509,10.65,True,2.0
1995-07-12,6.0,0.0647,0.0679,0.0032,0.0032000000000000084,True,440.0,7.2727,7.273,True,1.7
1995-07-13,6.0,0.0824,0.087,0.0046,0.004599999999999993,True,435.0,10.5747,10.57,True,3.3
1995-07-14,6.0,0.0651,0.0677,0.0026,0.002599999999999991,True,435.0,5.977,5.977,True,1.6
1995-07-15,6.0,0.0641,0.0661,0.002,0.0020000000000000018,True,430.0,4.6512,4.651,True,1.2
1995-07-16,6.0,0.0707,0.0732,0.0025,0.0025000000000000022,True,433.0,5.7737,5.774,True,1.5
1995-07-17,6.0,0.0526,0.0542,0.0016,0.0015999999999999973,True,433.0,3.6952,3.695,True,1.9
1995-07-18,6.0,0.0758,0.0767,0.0009,0.000899999999999998,True,434.0,2.0727,2.074,True,1.7
1995-07-19,6.0,0.0802,0.0806,0.0004,0.00040000000000001146,True,433.0,0.9238,0.9238,True,1.4
1995-07-20,6.0,0.0551,0.0552,0.0001,9.999999999999593e-05,True,433.0,0.2309,0.2309,True,1.4
1995-07-21,6.0,0.0817,0.0849,0.0032,0.0032000000000000084,True,435.0,7.3563,7.356,True,1.6
1995-07-22,6.0,0.0444,0.045,0.0006,0.0005999999999999964,True,435.0,1.3793,1.379,True,1.0
1995-07-23,6.0,0.0517,0.0531,0.0014,0.0013999999999999985,True,436.0,3.211,3.211,True,1.3
1995-07-24,6.0,0.0863,0.0872,0.0009,0.000899999999999998,True,436.0,2.0642,2.064,True,0.7
1995-07-25,6.0,0.0877,0.0884,0.0007,0.0007000000000000062,True,425.0,1.6471,1.647,True,1.0
1995-07-26,6.0,0.0699,0.0711,0.0012,0.0011999999999999927,True,435.0,2.7586,2.759,True,1.2
1995-07-27,6.0,0.0754,0.0758,0.0004,0.00040000000000001146,True,435.0,0.9195,0.9195,True,1.6
1995-07-28,6.0,0.0781,0.0785,0.0004,0.0003999999999999976,True,437.0,0.9153,0.9153,True,1.6
1995-07-29,6.0,0.0766,0.0774,0.0008,0.0007999999999999952,True,440.0,1.8182,1.818,True,1.2
1995-07-30,6.0,0.0919,0.0923,0.0004,0.0003999999999999976,True,437.0,0.9153,0.9153,True,0.8
1995-07-31,6.0,0.0867,0.0871,0.0004,0.0003999999999999976,True,439.0,0.9112,0.9112,True,1.2
1995-08-02,6.0,0.088,0.0883,0.0003,0.0003000000000000086,True,438.0,0.6849,0.6849,True,0.8
1995-08-03,6.0,0.0528,0.0535,0.0007,0.0006999999999999992,True,445.0,1.573,1.573,True,0.9
1995-08-04,6.0,0.0971,0.0976,0.0005,0.0005000000000000004,True,437.0,1.1442,1.144,True,0.8
1995-08-05,6.0,0.0712,0.0718,0.0006,0.0006000000000000033,True,435.0,1.3793,1.379,True,0.7
1996-04-05,6.0,1.048,1.0497,0.0017,0.0017000000000000348,True,437.0,3.8902,3.89,True,1.3
1996-04-06,6.0,1.0485,1.0508,0.0023,0.0022999999999999687,True,452.0,5.0885,5.088,True,0.43
1996-04-07,6.0,1.0528,1.0587,0.0059,0.005900000000000016,True,449.0,13.1403,13.14,True,1.1
1996-04-08,6.0,1.0471,1.0603,0.0132,0.0132000000000001,True,450.0,29.3333,29.33,True,3.35
1996-04-09,6.0,1.0527,1.0615,0.0088,0.008800000000000141,True,454.0,19.3833,19.38,True,2.5
1996-04-10,6.0,1.0538,1.0764,0.0226,0.022599999999999953,True,457.0,49.453,49.45,True,6.1
1996-04-11,6.0,1.0526,1.0631,0.0105,0.010499999999999954,True,460.0,22.8261,22.83,True,3.15
1996-04-12,6.0,1.0508,1.0553,0.0045,0.0044999999999999485,True,458.0,9.8253,9.825,True,1.8
1996-04-13,6.0,1.0514,1.055,0.0036,0.0036000000000000476,True,455.0,7.9121,7.912,True,1.5
1996-04-14,6.0,1.0494,1.0521,0.0027,0.0026999999999999247,True,452.0,5.9735,5.973,True,1.3
1996-04-15,6.0,1.0479,1.0508,0.0029,0.0028999999999999027,True,455.0,6.3736,6.374,True,1.0
1996-04-16,6.0,1.0519,1.0575,0.0056,0.005600000000000049,True,451.0,12.4169,12.42,True,1.4
1996-04-17,6.0,1.0527,1.06,0.0073,0.007300000000000084,True,454.0,16.0793,16.08,True,1.9
1996-04-18,6.0,1.0511,1.0537,0.0026,0.0026000000000001577,True,450.0,5.7778,5.778,True,1.1
1996-04-19,6.0,1.0474,1.0496,0.0022,0.0021999999999999797,True,455.0,4.8352,4.835,True,0.76
1996-04-20,6.0,1.0498,1.0519,0.0021,0.0020999999999999908,True,454.0,4.6256,4.626,True,0.65
1996-04-21,6.0,1.0513,1.0525,0.0012,0.0012000000000000899,True,453.0,2.649,2.649,True,0.63
1996-04-22,6.0,1.0574,1.0538,0.0036,-0.0035999999999998256,False,450.0,8.0,-8.0,False,0.8
1996-04-23,6.0,1.054,1.0592,0.0052,0.005199999999999871,True,455.0,11.4286,11.43,True,1.7
1996-04-24,6.0,1.0535,1.0653,0.0118,0.01179999999999981,True,458.0,25.7642,25.76,True,2.9
1996-04-25,6.0,1.0577,1.066,0.0083,0.008299999999999974,True,472.0,17.5847,17.58,True,1.3
1996-04-26,6.0,1.0672,1.0753,0.0081,0.008099999999999996,True,460.0,17.6,17.61,True,2.1
1996-04-26,6.0,1.0562,1.0612,0.005,0.004999999999999893,True,492.0,10.1626,10.16,True,1.0
1996-04-27,6.0,1.0693,1.0737,0.0044,0.0044000000000001815,True,450.0,9.78,9.778,True,2.0
1996-04-28,6.0,1.0638,1.0675,0.0037,0.0036999999999998145,True,447.0,8.28,8.277,True,2.1
1996-04-29,,1.0492,1.0844,0.00352,0.03520000000000012,False,710.0,49.5775,49.58,True,1.1
1996-04-29,6.0,1.0654,1.0684,0.003,0.0030000000000001137,True,448.0,6.7,6.696,True,2.4
1996-04-30,6.0,1.0647,1.069,0.0043,0.0042999999999999705,True,446.0,9.64,9.641,True,2.0
1996-05-01,6.0,1.0652,1.0693,0.0041,0.0040999999999999925,True,450.0,9.11,9.111,True,1.6
1996-05-02,6.0,1.0651,1.0677,0.0026,0.0026000000000001577,True,448.0,5.8,5.804,True,1.4
1996-05-03,6.0,1.0678,1.0697,0.0019,0.0019000000000000128,True,450.0,4.22,4.222,True,1.8
1996-05-04,6.0,1.0646,1.0653,0.0007,0.0006999999999999229,True,450.0,1.56,1.556,True,2.7
1996-05-05,6.0,1.0651,1.0664,0.0013,0.0013000000000000789,True,450.0,2.89,2.889,True,1.5
1996-05-06,6.0,1.0712,1.0751,0.0039,0.0039000000000000146,True,450.0,8.67,8.667,True,3.0
1996-05-07,6.0,1.0755,1.077,0.0015,0.0015000000000000568,True,451.0,3.33,3.326,True,1.5
1996-05-08,6.0,1.065,1.0665,0.0015,0.0015000000000000568,True,450.0,3.33,3.333,True,2.6
1996-05-09,6.0,1.0691,1.0714,0.0023,0.0022999999999999687,True,451.0,5.1,5.1,True,3.3
1996-05-10,,1.087,1.0909,0.0039,0.0039000000000000146,True,305.0,6.9026,12.79,False,
1996-05-10,6.0,1.0739,1.0756,0.0017,0.0016999999999998128,True,449.0,3.79,3.786,True,1.0
1996-05-10,6.0,1.0709,1.0721,0.0012,0.0012000000000000899,True,444.0,2.7,2.703,True,2.4
1996-05-11,6.0,1.0775,1.084,0.0065,0.006500000000000172,True,450.0,14.4,14.44,True,0.9
1996-05-12,6.0,1.0773,1.0881,0.0108,0.010800000000000143,True,440.0,24.5,24.55,True,3.0
1996-05-13,6.0,1.081,1.1009,0.0199,0.01990000000000003,True,440.0,45.2,45.23,True,3.0
1996-05-14,6.0,1.071,1.1083,0.0373,0.03730000000000011,True,440.0,84.8,84.77,True,9.0
1996-05-15,6.0,1.0748,1.1182,0.0434,0.043400000000000105,True,456.0,95.2,95.18,True,6.8
1996-05-17,,1.0652,1.0998,0.0346,0.034600000000000186,True,256.0,135.1562,135.2,True,
1996-05-17,,1.0732,1.0932,0.02,0.020000000000000018,True,380.0,52.6316,52.63,True,
1996-05-17,,1.0521,1.0945,0.0224,0.04239999999999999,False,395.0,56.7086,107.3,False,
1996-05-17,,1.0511,1.0767,0.0256,0.025600000000000067,True,1075.0,23.814,23.81,True,1.4
1996-05-17,6.0,1.0718,1.095,0.0232,0.023199999999999887,True,333.0,69.7,69.67,True,5.0
1996-05-17,6.0,1.0767,1.0995,0.0228,0.02279999999999993,True,390.0,58.5,58.46,True,4.4
1996-05-18,6.0,1.0958,1.1227,0.0269,0.026899999999999924,True,435.0,61.8,61.84,True,7.5
1996-05-19,6.0,1.0904,1.1118,0.0214,0.021399999999999864,True,436.0,49.0,49.08,True,6.3
1996-05-20,6.0,1.0908,1.1013,0.0105,0.010499999999999954,True,433.0,24.0,24.25,True,2.0
1996-05-21,6.0,1.0896,1.1116,0.022,0.02200000000000002,True,430.0,51.1628,51.16,True,1.8
1996-05-29,,1.07,1.0729,0.0029,0.0028999999999999027,True,450.0,6.4444,6.444,True,0.8
1996-05-29,6.0,1.0421,1.0761,0.034,0.03400000000000003,True,452.0,75.2212,75.22,True,1.7
1996-05-29,6.0,1.0854,1.0942,0.0088,0.008800000000000141,True,425.0,20.7039,20.71,True,1.2
1996-05-30,6.0,1.0484,1.0557,0.0073,0.007300000000000084,True,440.0,16.5909,16.59,True,0.5
1996-05-31,,1.0473,1.0575,0.0102,0.010200000000000209,True,880.0,11.5909,11.59,True,0.1
1996-05-31,6.0,1.0714,1.0806,0.0092,0.009200000000000097,True,440.0,20.9091,20.91,True,0.86
1996-06-01,6.0,1.0639,1.0804,0.0165,0.01649999999999996,True,438.0,37.6712,37.67,True,1.6
1996-06-02,6.0,1.0786,1.0949,0.0163,0.01629999999999998,True,439.0,37.1298,37.13,True,1.4
1996-06-03,,1.0487,1.0551,0.0064,0.006399999999999961,True,1160.0,5.55172,5.517,True,1.0
1996-06-03,6.0,1.0467,1.0815,0.0348,0.03479999999999994,True,414.0,84.058,84.06,True,1.9
1996-06-04,6.0,1.08,1.0946,0.0146,0.014599999999999946,True,395.0,36.962,36.96,True,1.8
1996-06-05,6.0,1.061,1.0729,0.0119,0.011900000000000022,True,399.0,29.8246,29.82,True,1.5
1996-06-06,6.0,1.0443,1.0556,0.0113,0.011300000000000088,True,397.0,28.4635,28.46,True,0.9
1996-06-07,6.0,1.067,1.0844,0.0174,0.017400000000000082,True,387.0,44.9612,44.96,True,2.4
1996-06-08,6.0,1.0619,1.0791,0.0172,0.017199999999999882,True,380.0,45.2632,45.26,True,2.1
1996-06-09,6.0,1.0729,1.0878,0.0149,0.014900000000000135,True,367.0,40.5995,40.6,True,1.4
1996-06-10,,1.0857,1.1052,0.0195,0.01949999999999985,True,1175.0,16.5957,16.6,True,1.1
1996-06-10,6.0,1.0574,1.0698,0.0124,0.012400000000000189,True,380.0,32.6316,32.63,True,1.9
1996-06-10,6.0,1.085,1.0948,0.0098,0.009800000000000031,True,380.0,25.7895,25.79,True,1.1
1996-06-11,6.0,1.0752,1.0826,0.0074,0.007400000000000073,True,399.0,18.5464,18.55,True,1.1
1996-06-12,6.0,1.0691,1.0766,0.0075,0.007500000000000062,True,419.0,17.8998,17.9,True,0.82
1996-06-13,6.0,1.061,1.0684,0.0074,0.007400000000000073,True,404.0,18.3168,18.32,True,0.7
1996-06-14,6.0,1.0604,1.0676,0.0072,0.007200000000000095,True,415.0,17.3494,17.35,True,1.1
1996-06-15,6.0,1.0594,1.0633,0.0039,0.0039000000000000146,True,475.0,8.2105,8.211,True,0.59
1996-06-16,6.0,1.0531,1.0573,0.0042,0.0041999999999999815,True,522.0,8.046,8.046,True,0.57
1996-06-19,,1.0761,1.0917,0.0156,0.015599999999999836,True,800.0,19.5,19.5,True,0.5
1996-06-19,6.0,1.0766,1.079,0.0024,0.0023999999999999577,True,359.0,6.6852,6.685,True,0.48
1996-06-19,6.0,1.0943,1.0987,0.0044,0.0043999999999999595,True,390.0,11.282,11.28,True,0.66
1996-06-20,6.0,1.0745,1.0777,0.0032,0.0032000000000000917,True,336.0,9.5238,9.524,True,0.59
1996-06-21,6.0,1.0865,1.0908,0.0043,0.0042999999999999705,True,405.0,10.6173,10.62,True,0.39
1996-06-22,6.0,1.0839,1.0869,0.003,0.0029999999999998916,True,420.0,7.1429,7.143,True,0.46
1996-06-23,6.0,1.0842,1.0864,0.0022,0.0021999999999999797,True,425.0,5.1765,5.176,True,0.31
1996-06-24,6.0,1.0744,1.0839,0.0095,0.009500000000000064,True,426.0,22.3005,22.3,True,0.71
1996-06-25,,1.0762,1.0942,0.018,0.018000000000000016,True,810.0,22.2222,22.22,True,0.5
1996-06-25,6.0,1.0708,1.0723,0.0015,0.0015000000000000568,True,225.0,6.6667,6.667,True,0.7
1996-06-26,6.0,1.0915,1.0944,0.0029,0.0029000000000001247,True,422.0,6.872,6.872,True,0.47
1996-06-27,6.0,1.0731,1.0797,0.0066,0.006600000000000161,True,435.0,15.1724,15.17,True,1.1
1996-06-28,6.0,1.0678,1.0706,0.0028,0.0027999999999999137,True,430.0,6.5116,6.512,True,0.39
1996-06-29,6.0,1.0847,1.0872,0.0025,0.0024999999999999467,True,438.0,5.7078,5.708,True,0.71
1996-06-30,6.0,1.0902,1.0932,0.003,0.0029999999999998916,True,432.0,6.9444,6.944,True,0.59
1996-07-01,6.0,1.0791,1.0816,0.0025,0.0024999999999999467,True,441.0,5.6689,5.669,True,0.64
1996-07-02,6.0,1.0673,1.0707,0.0034,0.0034000000000000696,True,437.0,7.7803,7.78,True,0.61
1996-07-03,6.0,1.0948,1.1,0.0052,0.0052000000000000934,True,440.0,11.8182,11.82,True,0.81
1996-07-04,6.0,1.0915,1.0955,0.004,0.0040000000000000036,True,434.0,9.2166,9.217,True,0.62
1996-07-05,6.0,1.0829,1.0849,0.002,0.0020000000000000018,True,446.0,4.4843,4.484,True,0.44
1996-07-06,6.0,1.0842,1.086,0.0018,0.0018000000000000238,True,446.0,4.0359,4.036,True,0.37
1996-07-07,6.0,1.0733,1.0767,0.0034,0.0034000000000000696,True,452.0,7.5221,7.522,True,0.34
1996-07-08,6.0,1.076,1.0772,0.0012,0.0011999999999998678,True,460.0,2.6087,2.609,True,0.24
1996-07-09,,1.0917,1.0951,0.0034,0.0034000000000000696,True,620.0,5.4839,5.484,True,0.2
1996-07-09,6.0,1.087,1.0895,0.0025,0.0024999999999999467,True,505.0,4.9505,4.95,True,0.29
1996-07-09,6.0,1.088,1.0904,0.0024,0.0023999999999999577,True,518.0,4.6332,4.633,True,0.3
1996-07-10,6.0,1.0688,1.0714,0.0026,0.0025999999999999357,True,526.0,4.943,4.943,True,0.27
1996-07-11,6.0,1.0777,1.0786,0.0009,0.0008999999999999009,True,308.0,2.9221,2.922,True,0.36
1996-07-23,,1.0784,1.0797,0.0013,0.0013000000000000789,True,790.0,1.6456,1.646,True,0.3
1996-07-30,,1.0611,1.0649,0.0049,0.0038000000000000256,False,780.0,6.2821,4.872,False,0.5
1996-08-14,,1.0851,1.0853,0.0002,0.00019999999999997797,True,440.0,0.2227,0.4545,False,0.3
1996-08-14,,1.0682,1.0692,0.001,0.0009999999999998899,True,450.0,0.1333,2.222,False,0.1
1996-10-01,,1.0793,1.0823,0.003,0.0030000000000001137,True,570.0,5.2632,5.263,True,0.2
1996-10-25,,1.0726,1.0735,0.0009,0.0008999999999999009,True,788.0,1.1421,1.142,True,
1997-04-18,,1.0479,1.0557,0.0078,0.007800000000000029,True,960.0,8.125,8.125,True,1.9
1997-04-18,,1.0831,1.0909,0.0078,0.007800000000000029,True,610.0,12.7869,12.79,True,2.8
1997-04-18,6.0,1.0761,1.0905,0.0144,0.014399999999999968,True,445.0,32.4,32.36,True,2.5
1997-04-18,6.0,1.0875,1.0931,0.0056,0.005600000000000049,True,435.0,12.9,12.87,True,1.4
1997-04-19,6.0,1.0496,1.0677,0.0181,0.018100000000000005,True,440.0,41.1,41.14,True,3.0
1997-04-20,6.0,1.0503,1.0687,0.0184,0.018399999999999972,True,440.0,41.8,41.82,True,4.3
1997-04-21,6.0,1.0604,1.0687,0.0083,0.008299999999999974,True,450.0,18.4,18.44,True,2.4
1997-04-22,6.0,1.0601,1.0649,0.0048,0.0047999999999999154,True,450.0,10.7,10.67,True,1.1
1997-04-23,6.0,1.0472,1.0498,0.0026,0.0026000000000001577,True,470.0,5.5,5.532,True,0.6
1997-04-24,6.0,1.0844,1.0869,0.0025,0.0024999999999999467,True,455.0,5.5,5.495,True,1.0
1997-04-25,6.0,1.0929,1.096,0.0031,0.0031000000000001027,True,455.0,6.8,6.813,True,0.6
1997-04-26,6.0,1.063,1.0673,0.0043,0.0042999999999999705,True,460.0,9.3,9.348,True,1.0
1997-04-27,6.0,1.0917,1.0983,0.0066,0.006600000000000161,True,470.0,14.0,14.04,True,1.9
1997-04-28,6.0,1.0858,1.0891,0.0033,0.0032999999999998586,True,450.0,7.3,7.333,True,1.4
1997-04-29,6.0,1.0686,1.0717,0.0031,0.0031000000000001027,True,470.0,6.6,6.596,True,0.9
1997-04-29,6.0,1.0844,1.0861,0.0017,0.0017000000000000348,True,470.0,3.8,3.617,True,0.7
1997-04-30,6.0,1.0622,1.0645,0.0023,0.0022999999999999687,True,450.0,5.1,5.111,True,1.0
1997-05-01,6.0,1.0786,1.0797,0.0011,0.001100000000000101,True,460.0,2.4,2.391,True,0.6
1997-05-02,6.0,1.0755,1.077,0.0015,0.0015000000000000568,True,450.0,3.3,3.333,True,0.5
1997-05-03,6.0,1.05,1.0518,0.0018,0.0018000000000000238,True,450.0,4.0,4.0,True,0.8
1997-05-04,6.0,1.0731,1.0752,0.0021,0.0020999999999999908,True,450.0,4.7,4.667,True,1.0
1997-05-05,6.0,1.0845,1.087,0.0025,0.0024999999999999467,True,450.0,5.6,5.556,True,0.6
1997-05-06,6.0,1.0708,1.074,0.0032,0.0032000000000000917,True,470.0,6.8,6.809,True,1.2
1997-05-07,6.0,1.0734,1.0777,0.0043,0.0043000000000001926,True,470.0,9.1,9.149,True,1.2
1997-05-08,6.0,1.0547,1.0596,0.0049,0.0049000000000001265,True,470.0,10.4,10.43,True,1.0
1997-05-09,,1.0857,1.0939,0.0082,0.008199999999999985,True,960.0,8.5417,8.542,True,3.0
1997-05-09,6.0,1.0485,1.0572,0.0087,0.00869999999999993,True,450.0,19.3,19.33,True,1.7
1997-05-09,6.0,1.0914,1.0944,0.003,0.0030000000000001137,True,450.0,6.7,6.667,True,1.0
1997-05-10,6.0,1.0858,1.1052,0.0194,0.019399999999999862,True,450.0,43.1,43.11,True,3.5
1997-05-11,6.0,1.0873,1.1094,0.0221,0.02210000000000001,True,440.0,50.2,50.23,True,3.5
1997-05-12,6.0,1.045,1.0715,0.0265,0.026499999999999968,True,450.0,58.9,58.89,True,2.5
1997-05-13,6.0,1.0647,1.1142,0.0495,0.0495000000000001,True,470.0,105.3,105.3,True,3.0
1997-05-14,6.0,1.0813,1.171,0.0897,0.08970000000000011,True,500.0,179.4,179.4,True,3.1
1997-05-15,6.0,1.0885,1.1054,0.0169,0.016899999999999915,True,130.0,130.0,130.0,True,6.1
1997-05-16,,1.079,1.0893,0.0103,0.010299999999999976,True,630.0,16.3492,16.35,True,3.0
1997-05-16,,1.0687,1.1204,0.0517,0.05170000000000008,True,500.0,103.4,103.4,True,2.0
1997-05-16,6.0,1.0675,1.1152,0.0477,0.047700000000000076,True,460.0,103.7,103.7,True,2.5
